Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
TCEANC,ENSG00000176896,0.00516367597099521,0.00394823539381151,0.0134475794131534,0.0598302326372854,missense|LC,23013662451,X,13662451,
HNRNPC,ENSG00000092199,0.00516798134298668,0.0602501659124621,0.002579393700057,0.0919019461435246,missense|LC,14021211151,14,21211151,
IFI44,ENSG00000137965,0.00519362846756188,0.00305143125972751,0.0267620675105449,0.0293656608107467,missense|LC,1078650142,1,78650142,
ZNF431,ENSG00000196705,0.00527958206353563,0.0246980761816382,0.00332173467268448,0.0258657547385885,missense|LC,19021142072,19,21142072,
FAM111A,ENSG00000166801,0.00531343675316909,0.012020125220341,0.00421584561156318,0.0238802682886544,missense|LC,11059148841,11,59148841,
TMEM117,ENSG00000139173,0.00534848130171273,0.00422415180062674,0.0109947713889309,0.0642799714028564,missense|LC,12043844558,12,43844558,
FAAH,ENSG00000117480,0.00537686116651903,0.0878236363461335,0.00335674559634969,0.0273196386682942,missense|LC,1046394229,1,46394229,
DCDC2,ENSG00000146038,0.00543189205848216,0.0849514573228176,0.00261372463387799,0.0418756387785011,missense|LC,6024174695,6,24174695,
POLR2J,ENSG00000005075,0.00543807079589209,0.0185554866943263,0.00371899563486588,0.0956828964819637,missense|LC,7102468069,7,102468069,
FAM72D,ENSG00000215784,0.00545275814748747,0.043646254902833,0.00377750417893208,0.179827051296392,missense|LC,1145094894,1,145094894,
STAR,ENSG00000147465,0.00545350421857849,0.0774670035955968,0.0035940333572686,0.0253485335764968,missense|LC,8038138751,8,38138751,
PIGK,ENSG00000142892,0.00551455260195999,0.0188673713597116,0.0049443923015744,0.057871208015865,missense|LC,1077092385,1,77092385,
U2SURP,ENSG00000163714,0.0055229258655477,0.0447830834825754,0.00337231827751128,0.0419432853949035,missense|LC,3143001517,3,143001517,
ZHX1,ENSG00000165156,0.00552888581863575,0.0881117849756942,0.00285243880322195,0.0203280879724939,missense|LC,8123253263,8,123253263,
AC119676.1,ENSG00000284895,0.00554404783774975,0.0243901408680449,0.00422470562941091,0.216820390610585,missense|LC,1041580310,1,41580310,
ZNF777,ENSG00000196453,0.00564030325233134,0.0100078068652963,0.00545804749571421,0.0344101694884902,missense|LC,7149431664,7,149431664,
XRCC5,ENSG00000079246,0.00564866251158713,0.0295992827585394,0.00388887880039712,0.0319751011825949,missense|LC,2216109000,2,216109000,
MME,ENSG00000196549,0.00565789363743785,0.00734945696933298,0.00742760285800403,0.0303242965162401,missense|LC,3155084113,3,155084113,
SMG9,ENSG00000105771,0.00567686865029204,0.176662176842738,0.00280609534924992,0.0248213665545212,missense|LC,19043728913,19,43728913,
KCTD9,ENSG00000104756,0.00575222865844716,0.0221994697650738,0.00329967788711805,0.122809190411512,missense|LC,8025423154,8,25423154,
SMC2,ENSG00000136824,0.00575724513687648,0.00567098956501588,0.00798107736625253,0.0213159911391203,missense|LC,9104095328,9,104095328,
LSM7,ENSG00000130332,0.00577197730303702,0.0573732377245149,0.00291188243443652,0.0928960006728628,missense|LC,19002321565,19,2321565,
FOXJ3,ENSG00000198815,0.00580049237653113,0.00443280816686564,0.0210282027293321,0.0535075829690921,missense|LC,1042179695,1,42179695,
ELN,ENSG00000049540,0.00584465846905136,0.00327432606226408,0.388481650624536,-0.0268165570493386,missense|LC,7074028117,7,74028117,
GZMH,ENSG00000100450,0.00588500822117821,0.0520355274064044,0.00300575334107722,0.0289377984410471,missense|LC,14024606529,14,24606529,
SULT1E1,ENSG00000109193,0.00588783335471954,0.00392206230058445,0.0226412002031501,0.0499535413733463,missense|LC,4069841987,4,69841987,
MARCHF1,ENSG00000145416,0.00589799388625456,0.0742588495142787,0.00295314611488817,0.0447299390491443,missense|LC,4163528663,4,163528663,
RTN4,ENSG00000115310,0.00590884363478317,0.00472716972308995,0.0399339625244113,0.0416522563651655,missense|LC,2054968051,2,54968051,
PDZRN4,ENSG00000165966,0.00592035343675135,0.272210211668144,0.00316057207651954,0.00951349286367563,missense|LC,12041188363,12,41188363,
PAM,ENSG00000145730,0.0059228214062701,0.00331780049131636,0.0505162666686261,0.0497799661560558,missense|LC,5102866160,5,102866160,
RNF20,ENSG00000155827,0.00604016797465379,0.078588797236262,0.00390047990179609,0.0209998600880277,missense|LC,9101535332,9,101535332,
FAM184B,ENSG00000047662,0.00605458612867249,0.00508584580088678,0.0128622250975063,0.0194090635685735,missense|LC,4017632483,4,17632483,
RACGAP1,ENSG00000161800,0.00605584211298138,0.00519395038811621,0.0156203952065537,0.0555174820217017,missense|LC,12049990212,12,49990212,
ZNF875,ENSG00000181666,0.00614361432510802,0.282209105531943,0.00301174148689776,0.0102435997601661,missense|LC,19037344627,19,37344627,
IKZF4,ENSG00000123411,0.00615009418679879,0.229417474359967,0.00352589444734541,0.0116215262781347,missense|LC,12056018069,12,56018069,
SIAH2,ENSG00000181788,0.00615429396939682,0.078860520711687,0.00398802239615326,0.0388806426522832,missense|LC,3150742076,3,150742076,
PLPPR2,ENSG00000105520,0.00618967978772633,0.0495157172151366,0.00397397971320956,0.023003049766548,missense|LC,19011350716,19,11350716,
PRMT8,ENSG00000111218,0.00623116312581362,0.0373994825061994,0.0037680421496169,0.0640200215531085,missense|LC,12003491085,12,3491085,
TK2,ENSG00000166548,0.00627257485847055,0.0108310991313625,0.00502627101409547,0.0333948626907238,missense|LC,16066511901,16,66511901,
RPL36AL,ENSG00000165502,0.00629149030384035,0.00905356163128235,0.00483500111859914,0.155033257283502,missense|LC,14049614170,14,49614170,
CCDC6,ENSG00000108091,0.00631952111198586,0.0109138756681297,0.00480394893916225,0.0402247169516596,missense|LC,10059792850,10,59792850,
ZNF639,ENSG00000121864,0.00634144249710011,0.0156387556351034,0.00458762498955401,0.0271597104723953,missense|LC,3179322358,3,179322358,
PPP3R1,ENSG00000221823,0.00640263558709953,0.0282488300813581,0.00471613280146455,0.207179916355611,missense|LC,2068174698,2,68174698,
STK38L,ENSG00000211455,0.00648329411929183,0.0652695847929212,0.00325834907703848,0.0661172574717996,missense|LC,12027297611,12,27297611,
PTTG2,ENSG00000250254,0.00649016204422004,0.00317809812519287,0.181308910284513,0.0479895734119771,missense|LC,4037960377,4,37960377,
UBE2I,ENSG00000103275,0.00652003388300582,0.0431357080876262,0.00442813886072146,0.180745403611968,missense|LC,16001313952,16,1313952,
APOC3,ENSG00000110245,0.00652086774230043,0.0736927177395639,0.00452820245085583,0.0628565122583765,missense|LC,11116830486,11,116830486,
NCK2,ENSG00000071051,0.00655058476256332,0.0143710629646097,0.00479668995411731,0.0477742127529149,missense|LC,2105855002,2,105855002,
ASB6,ENSG00000148331,0.00660838840378541,0.00375458676131402,0.0446311278985512,0.0417292531697838,missense|LC,9129632607,9,129632607,
RGSL1,ENSG00000121446,0.0066631124352331,0.0189490712192619,0.00589545082829224,0.0230350574702891,missense|LC,1182450065,1,182450065,
TGIF2LX,ENSG00000153779,0.00666898109261527,0.328459254965955,0.00375422568692829,0.0340131958102937,missense|LC,23089922014,X,89922014,
WFDC12,ENSG00000168703,0.00676265966339074,0.0268271626277301,0.0045308517147995,0.0876536805091639,missense|LC,20045123777,20,45123777,
KLHL42,ENSG00000087448,0.00677330943853383,0.191779299595341,0.00370470069549822,0.0405340652433933,missense|LC,12027780226,12,27780226,
C7orf33,ENSG00000170279,0.00678494562339815,0.0940672348285128,0.00411162324627667,0.0165882815128808,missense|LC,7148590862,7,148590862,
EPHA10,ENSG00000183317,0.00694281773824834,0.00523180294610615,0.0210881803414393,0.0221751191867522,missense|LC,1037718305,1,37718305,
FGF13,ENSG00000129682,0.00696559587223833,0.286477209407483,0.00362392676817747,0.0380282187159462,missense|LC,23138632763,X,138632763,
SATB2,ENSG00000119042,0.00697607418922386,0.106086110406079,0.00329813681690427,0.0548332809393089,missense|LC,2199272138,2,199272138,
MOXD1,ENSG00000079931,0.00701227154460304,0.00473973891466506,0.022015991638634,-0.0306971777494303,missense|LC,6132297066,6,132297066,
RAB36,ENSG00000100228,0.00706704489467302,0.0430126859625309,0.00435558130372393,0.041981412627076,missense|LC,22023140333,22,23140333,
GRB7,ENSG00000141738,0.00710182239320123,0.0375549827234231,0.00388255776258073,0.0192076173338779,missense|LC,17039738832,17,39738832,
TSLP,ENSG00000145777,0.00710702842199329,0.0635547987283271,0.00435011397887153,0.0543431310824503,missense|LC,5111071356,5,111071356,
IFIT3,ENSG00000119917,0.00711748973402182,0.00429063025106835,0.0620668106296249,0.0297497915859696,missense|LC,10089327993,10,89327993,
TMEM63A,ENSG00000196187,0.00722852437465138,0.326756830849609,0.00365785989624134,0.00843673126838237,missense|LC,1225842335,1,225842335,
VIPAS39,ENSG00000151445,0.00724030164809564,0.0041913677831007,0.119918187356786,-0.0358986611836028,missense|LC,14077422660,14,77422660,
PPP1CC,ENSG00000186298,0.00724751022640502,0.0381902340432829,0.00445825965963587,0.0782218507081013,missense|LC,12110720064,12,110720064,
ULBP1,ENSG00000111981,0.00729495516439649,0.00372635396100285,0.0347058693767743,0.0519152710726453,missense|LC,6149963964,6,149963964,
HSPA14,ENSG00000187522,0.00732698354690831,0.00578960953636853,0.0267872656038907,0.0347501528789927,missense|LC,10014837801,10,14837801,
GNL2,ENSG00000134697,0.00735885247335633,0.0194702022163773,0.00631699486981319,0.0306889032206836,missense|LC,1037561820,1,37561820,
MMP2,ENSG00000087245,0.00737155728323158,0.196314139229773,0.00368613123053418,0.0179782424466212,missense|LC,16055479347,16,55479347,
CA13,ENSG00000185015,0.00743335188076311,0.0919760875448963,0.0036088709267208,0.0395157862542725,missense|LC,8085245733,8,85245733,
CST6,ENSG00000175315,0.00743621350495338,0.0274841411769686,0.00647746632060808,0.0366648493177244,missense|LC,11066011902,11,66011902,
AC022414.1,ENSG00000284762,0.0074703525100579,0.00565072858235216,0.0220098304596452,0.0486150486932328,missense|LC,5077180365,5,77180365,
SNAI2,ENSG00000019549,0.00750752598835669,0.0380431915302085,0.00463278923421928,0.0785349729172273,missense|LC,8048918726,8,48918726,
RBFOX3,ENSG00000167281,0.00754434405889937,0.0352551437953443,0.00450613699068891,0.0497690170138963,missense|LC,17079085816,17,79085816,
NTMT1,ENSG00000148335,0.00758739157643151,0.045684842238757,0.0044370428510585,0.0599441033223971,missense|LC,9129632607,9,129632607,
CAVIN1,ENSG00000177469,0.00760770006868106,0.0183196378520867,0.00439084073773621,0.0276318008008291,missense|LC,17042404632,17,42404632,
ALYREF,ENSG00000183684,0.00766042650067589,0.207214660155929,0.00381264964041028,0.0323700620516794,missense|LC,17081888021,17,81888021,
DYSF,ENSG00000135636,0.00766382831487011,0.495170497121724,0.00374992936549989,-0.00356839679242174,missense|LC,2071466563,2,71466563,
LIN7A,ENSG00000111052,0.00775182489369286,0.0343026729715704,0.00463882683833183,0.0827392337925142,missense|LC,12080811477,12,80811477,
EFCAB9,ENSG00000214360,0.00776441721001053,0.0228180759780547,0.00523591545436908,0.0495208437475908,missense|LC,5172194050,5,172194050,
DEFB106B,ENSG00000187082,0.00776890147136022,0.0200312317205796,0.00664808213443147,0.0940671843273026,missense|LC,8007482624,8,7482624,
AC006030.1,ENSG00000264324,0.00777814446119274,0.0120844632554662,0.00671945684312814,0.0376358796891896,missense|LC,2074207623,2,74207623,
AVPR1B,ENSG00000198049,0.00778448885621774,0.451241755625176,0.00464981567262501,0.00764838660788175,missense|LC,1206101940,1,206101940,
PGF,ENSG00000119630,0.00779368073142994,0.053831077635605,0.00447456899640375,0.0493978652016097,missense|LC,14074942638,14,74942638,
GNG13,ENSG00000127588,0.00786384346011304,0.00575178127463949,0.0157777485104019,0.0832740471856471,missense|LC,16000793041,16,793041,
ARHGAP23,ENSG00000275832,0.00787803234745865,0.0287617119600384,0.00613358089134541,0.0157344904430564,missense|LC,17038428431,17,38428431,
SLC38A6,ENSG00000139974,0.00792799492530039,0.0270371223866033,0.005111001438731,0.086302409481584,missense|LC,14060976115,14,60976115,
H2BC7,ENSG00000277224,0.00793279597825902,0.104407034365922,0.00379080165791101,0.0551581305196246,missense|LC,6026196758,6,26196758,
BEND7,ENSG00000165626,0.00793925865575495,0.00459146716116954,0.0672455517872282,0.0477540382869479,missense|LC,10013439090,10,13439090,
SMIM7,ENSG00000214046,0.00794746733801877,0.0581127398523055,0.00447991537441639,0.0427517499781743,missense|LC,19016647132,19,16647132,
TRABD2B,ENSG00000269113,0.00795367037826455,0.00605401614115597,0.0132615013744808,0.0419493012041146,missense|LC,1047775055,1,47775055,
MED29,ENSG00000063322,0.00800058047889773,0.0269853002862488,0.00522541922290976,0.0612852380831158,missense|LC,19039386324,19,39386324,
FAM153B,ENSG00000182230,0.00802557310946739,0.00453488898310761,0.0818062722248525,0.0282707294757699,missense|LC,5176084909,5,176084909,
AC139491.7,ENSG00000285476,0.00802557310946739,0.00453488898310761,0.0818062722248525,0.0282707294757699,missense|LC,5176084909,5,176084909,
ASIP,ENSG00000101440,0.00806404015251483,0.0617523483496996,0.0040392807436056,0.0906336774939122,missense|LC,20034213484,20,34213484,
CYS1,ENSG00000205795,0.0080735942697352,0.0190219533832638,0.00832294520153853,0.056746155550198,missense|LC,2010052157,2,10052157,
GAS8,ENSG00000141013,0.00808163450841026,0.00910088246551233,0.00961390510234927,0.0261718414470385,missense|LC,16090019260,16,90019260,
DEFB125,ENSG00000178591,0.00808217221328378,0.030830318798967,0.00467995391638154,0.0326503606379127,missense|LC,20000087631,20,87631,
TTC13,ENSG00000143643,0.00812677376358339,0.00401857346102186,0.999778770943211,-0.0380540266951198,missense|LC,1230906885,1,230906885,
AC020922.1,ENSG00000267706,0.00813411128128128,0.0356882526444435,0.00487022769617318,0.0213315591413425,missense|LC,19055347303,19,55347303,
PA2G4,ENSG00000170515,0.00819338795055002,0.0907627008705729,0.00409551372633632,0.0782984822639108,missense|LC,12056099588,12,56099588,
CCDC58,ENSG00000160124,0.00828898341451456,0.0470434900601042,0.00451602299943543,0.0739499188386907,missense|LC,3122359769,3,122359769,
PLXNB2,ENSG00000196576,0.00831488075315301,0.00408555606935879,0.0915180888502581,0.0179708089308191,missense|LC,22050270143,22,50270143,
GALNT9,ENSG00000182870,0.00831489154294951,0.122599665374302,0.00413724029340301,0.0194801567614787,missense|LC,12132196350,12,132196350,
PROK2,ENSG00000163421,0.00833248450125978,0.0146054660872037,0.00816399927027422,0.0827764241380852,missense|LC,3071772669,3,71772669,
AL928654.3,ENSG00000257341,0.0084124328177424,0.007913450309322,0.00886523488803925,0.0364810980899451,missense|LC,14105486489,14,105486489,
CRIP1,ENSG00000213145,0.00842980766288326,0.00794311277340576,0.00886700803898055,0.036458439327081,missense|LC,14105486489,14,105486489,
HEPHL1,ENSG00000181333,0.00847875760054673,0.0147193055898062,0.0066455157194022,0.018307961942345,missense|LC,11094021318,11,94021318,
BTG1,ENSG00000133639,0.00850643537226414,0.0734002341345077,0.004332239428958,0.085312917520792,missense|LC,12092143975,12,92143975,
NAAA,ENSG00000138744,0.00856649083287642,0.00722252081012298,0.0211454976706072,0.0452809402475953,missense|LC,4075913598,4,75913598,
PML,ENSG00000140464,0.00857218511444702,0.0644960510639552,0.00455181520785342,0.0539398702458998,missense|LC,15073990283,15,73990283,
GRAMD1C,ENSG00000178075,0.00860300411517845,0.00598643758401796,0.102534012634139,0.0314309426444418,missense|LC,3113838830,3,113838830,
KCNN3,ENSG00000143603,0.0087951732785031,0.00512747949468906,0.455619447224594,-0.0245662343743993,missense|LC,1154707883,1,154707883,
HAND1,ENSG00000113196,0.00882344504001364,0.0123831458571293,0.00721386307778815,0.0532025001998992,missense|LC,5154475783,5,154475783,
GOSR2,ENSG00000108433,0.00886678638421201,0.411513106898234,0.00506031972308929,0.0224215060643595,missense|LC,17046923159,17,46923159,
AC005670.2,ENSG00000262633,0.00886678638421201,0.411513106898234,0.00506031972308929,0.0224215060643595,missense|LC,17046923159,17,46923159,
PLA2G12A,ENSG00000123739,0.00890812745481773,0.19407217060907,0.00627962218980749,0.0161617050630384,missense|LC,4109714362,4,109714362,
PROX1,ENSG00000117707,0.00897174173959081,0.0261750230606238,0.00652680774617231,0.0410588286760287,missense|LC,1213996424,1,213996424,
AL355385.2,ENSG00000288564,0.00897292736871469,0.00506054394501754,0.0412910802916283,0.0529999657910294,missense|LC,6043046067,6,43046067,
SLC37A1,ENSG00000160190,0.00901112393402648,0.00549794699050943,0.0757386077150162,0.0306593220634867,missense|LC,21042518354,21,42518354,
GRK3,ENSG00000100077,0.00902946653402437,0.010792810005066,0.0104504810539012,0.0468896084615094,missense|LC,22025565010,22,25565010,
C20orf202,ENSG00000215595,0.00903206903859888,0.00635764291921137,0.112675783895245,0.0435451383403566,missense|LC,20001203425,20,1203425,
LAMC2,ENSG00000058085,0.0091311643096621,0.272400744183632,0.00442683829852775,0.00617309826465646,missense|LC,1183185936,1,183185936,
SYNJ2BP-COX16,ENSG00000258644,0.00916305352550306,0.0163610078535664,0.00839082861216722,0.080796943878203,missense|LC,14070326251,14,70326251,
ERF,ENSG00000105722,0.00921424696924455,0.30433590312905,0.00529910759173957,0.0168645034194837,missense|LC,19042248382,19,42248382,
PRAMEF1,ENSG00000116721,0.00922860062340425,0.00844060985604322,0.00964125266371418,0.0117717806436889,missense|LC,1012793092,1,12793092,
